date,close
2021-02-23,38.3
2021-02-24,37.17
2021-02-25,37.87
2021-02-26,35.84
2021-03-02,35.82
2021-03-03,37.04
2021-03-04,36.07
2021-03-05,35.43
2021-03-08,35.33
2021-03-09,35.18
2021-03-10,35.56
2021-03-11,37.01
2021-03-12,37.27
2021-03-15,37.15
2021-03-16,37.5
2021-03-17,37.1
2021-03-18,37.7
2021-03-19,36.54
2021-03-22,37.05
2021-03-23,37.18
2021-03-24,36.36
2021-03-25,36.6
2021-03-26,37.82
2021-03-29,38.47
2021-03-30,38.82
2021-03-31,38.39
2021-04-01,38.95
2021-04-06,40.04
2021-04-07,40.06
2021-04-08,40.64
2021-04-09,40.38
2021-04-12,40.3
2021-04-13,40.2
2021-04-14,39.45
2021-04-15,41.44
2021-04-16,41.82
2021-04-19,42.48
2021-04-20,42.63
2021-04-21,42.12
2021-04-22,41.95
2021-04-26,43.72
2021-04-27,43.85
2021-04-28,44.09
2021-04-29,43.96
2021-05-03,42.7
2021-05-04,40.99
2021-05-05,40.55
2021-05-06,40.95
2021-05-07,42.7
2021-05-10,42.67
2021-05-11,38.76
2021-05-12,35.52
2021-05-13,34.61
2021-05-14,35.2
2021-05-17,33.43
2021-05-18,36.88
2021-05-19,36.83
2021-05-20,36.27
2021-05-21,37.39
2021-05-24,37.91
2021-05-25,39.33
2021-05-26,39.33
2021-05-27,38.93
2021-05-28,40.5
2021-05-31,41.2
2021-06-01,41.49
2021-06-02,41.75
2021-06-03,42.46
2021-06-04,41.69
2021-06-09,40.7
2021-06-10,41.89
2021-06-11,42.26
2021-06-15,43.2
2021-06-16,42.72
2021-06-17,43.2
2021-06-18,43.05
2021-06-22,42.16
2021-06-23,42.83
2021-06-24,43.68
2021-06-25,43.98
2021-06-28,44.27
2021-06-29,44.7
2021-06-30,45.42
2021-07-01,44.85
2021-07-02,44.6
2021-07-05,46.32
2021-07-07,45.55
2021-07-08,45.7
2021-07-09,44.62
2021-07-12,45.91
2021-07-13,45.19
2021-07-14,45.65
2021-07-15,46.96
2021-07-16,45.97
2021-07-19,45.35
2021-07-20,44.21
2021-07-21,43.93
2021-07-22,45.03
2021-07-23,44.9
2021-07-26,44.22
2021-07-27,43.65
2021-07-28,42.34
